"","state","gp","gp_vs_rank","mi","mi_rank","util_diff","rank_diff"
"15441","1122144",0.678734439665968,2263,0.69789211036236,2482,-0.0191576706963914,-219
"15442","2122144",0.615511267157779,4524,0.641517625721536,4844,-0.026006358563757,-320
"15443","3122144",0.572397058344276,6566,0.612723792521757,6347,-0.040326734177481,219
"15444","4122144",0.530922727643736,8685,0.570313417399947,8764,-0.0393906897562105,-79
"15445","1222144",0.624776662072972,4142,0.642587831416653,4785,-0.0178111693436812,-643
"15446","2222144",0.561553489564783,7085,0.58621334677583,7824,-0.0246598572110468,-739
"15447","3222144",0.51843928075128,9314,0.557419513576051,9482,-0.0389802328247708,-168
"15448","4222144",0.47696495005074,11376,0.51500913845424,11776,-0.0380441884035005,-400
"15449","1322144",0.596797191796196,5378,0.615537264083356,6189,-0.0187400722871595,-811
"15450","2322144",0.533574019288007,8533,0.559162779442532,9387,-0.025588760154525,-854
"15451","3322144",0.490459810474504,10713,0.530368946242753,10985,-0.0399091357682491,-272
"15452","4322144",0.448985479773964,12597,0.487958571120942,13023,-0.0389730913469787,-426
"15453","1422144",0.5578606938112,7282,0.57490776011525,8494,-0.0170470663040496,-1212
"15454","2422144",0.494637521303011,10513,0.518533275474427,11584,-0.0238957541714153,-1071
"15455","3422144",0.451523312489508,12480,0.489739442274647,12945,-0.0382161297851393,-465
"15456","4422144",0.410048981788968,13996,0.447329067152837,14505,-0.037280085363869,-509
"15457","1132144",0.635401917500869,3729,0.659427017914331,3993,-0.0240251004134621,-264
"15458","2132144",0.57217874499268,6581,0.603052533273507,6877,-0.0308737882808277,-296
"15459","3132144",0.529064536179176,8788,0.574258700073728,8535,-0.0451941638945517,253
"15460","4132144",0.487590205478636,10877,0.531848324951918,10899,-0.0442581194732814,-22
"15461","1232144",0.581444139907872,6125,0.604122738968625,6818,-0.0226785990607521,-693
"15462","2232144",0.518220967399684,9336,0.547748254327801,10022,-0.0295272869281177,-686
"15463","3232144",0.47510675858618,11466,0.518954421128022,11558,-0.0438476625418417,-92
"15464","4232144",0.43363242788564,13205,0.476544046006211,13490,-0.0429116181205711,-285
"15465","1332144",0.553464669631096,7521,0.577072171635327,8367,-0.0236075020042303,-846
"15466","2332144",0.490241497122907,10729,0.520697686994503,11460,-0.0304561898715959,-731
"15467","3332144",0.447127288309404,12674,0.491903853794724,12853,-0.0447765654853199,-179
"15468","4332144",0.405652957608864,14147,0.449493478672914,14438,-0.0438405210640494,-291
"15469","1432144",0.5145281716461,9532,0.536442667667221,10661,-0.0219144960211205,-1129
"15470","2432144",0.451304999137911,12488,0.480068183026398,13335,-0.0287631838884861,-847
"15471","3432144",0.408190790324408,14054,0.451274349826618,14370,-0.0430835595022102,-316
"15472","4432144",0.366716459623868,15130,0.408863974704808,15428,-0.0421475150809397,-298
"15473","1142144",0.586368353046039,5861,0.619028523787247,5991,-0.0326601707412076,-130
"15474","2142144",0.52314518053785,9082,0.562654039146423,9183,-0.0395088586085732,-101
"15475","3142144",0.480030971724347,11218,0.533860205946644,10798,-0.0538292342222972,420
"15476","4142144",0.438556641023807,12991,0.491449830824834,12868,-0.0528931898010267,123
"15477","1242144",0.532410575453043,8601,0.56372424484154,9121,-0.0313136693884974,-520
"15478","2242144",0.469187402944854,11733,0.507349760200717,12145,-0.038162357255863,-412
"15479","3242144",0.426073194131351,13471,0.478555927000938,13387,-0.052482732869587,84
"15480","4242144",0.384598863430811,14716,0.436145551879127,14818,-0.0515466884483167,-102
"15481","1342144",0.504431105176267,10036,0.536673677508243,10653,-0.0322425723319757,-617
"15482","2342144",0.441207932668078,12893,0.480299192867419,13325,-0.0390912601993412,-432
"15483","3342144",0.398093723854574,14350,0.45150535966764,14362,-0.0534116358130653,-12
"15484","4342144",0.356619393154035,15318,0.409094984545829,15423,-0.0524755913917949,-105
"15485","1442144",0.465494607191271,11875,0.496044173540137,12669,-0.0305495663488658,-794
"15486","2442144",0.402271434683082,14238,0.439669688899314,14718,-0.0373982542162315,-480
"15487","3442144",0.359157225869578,15272,0.410875855699534,15382,-0.0517186298299556,-110
"15488","4442144",0.317682895169039,15864,0.368465480577724,15988,-0.0507825854086852,-124
"15489","1113144",0.707830534959903,1524,0.732964831630527,1467,-0.0251342966706248,57
"15490","2113144",0.644607362451714,3377,0.676590346989704,3269,-0.0319829845379904,108
"15491","3113144",0.60149315363821,5158,0.647796513789925,4513,-0.0463033601517144,645
"15492","4113144",0.56001882293767,7174,0.605386138668114,6745,-0.0453673157304439,429
"15493","1213144",0.653872757366907,3038,0.677660552684821,3220,-0.0237877953179146,-182
"15494","2213144",0.590649584858718,5650,0.621286068043998,5872,-0.0306364831852802,-222
"15495","3213144",0.547535376045214,7809,0.592492234844218,7478,-0.0449568587990042,331
"15496","4213144",0.506061045344674,9947,0.550081859722408,9891,-0.044020814377734,56
"15497","1313144",0.62589328709013,4077,0.650609985351523,4390,-0.0247166982613929,-313
"15498","2313144",0.562670114581941,7027,0.5942355007107,7391,-0.0315653861287585,-364
"15499","3313144",0.519555905768438,9247,0.56544166751092,9018,-0.0458857617424825,229
"15500","4313144",0.478081575067898,11316,0.52303129238911,11347,-0.0449497173212122,-31
"15501","1413144",0.586956789105134,5831,0.609980481383417,6485,-0.023023692278283,-654
"15502","2413144",0.523733616596946,9054,0.553605996742594,9708,-0.0298723801456487,-654
"15503","3413144",0.480619407783442,11194,0.524812163542815,11259,-0.0441927557593728,-65
"15504","4413144",0.439145077082902,12972,0.482401788421004,13238,-0.0432567113381024,-266
"15505","1123144",0.639851264093483,3566,0.672395519973121,3427,-0.032544255879638,139
"15506","2123144",0.576628091585294,6351,0.616021035332297,6168,-0.0393929437470036,183
"15507","3123144",0.53351388277179,8537,0.587227202132518,7761,-0.0537133193607277,776
"15508","4123144",0.49203955207125,10642,0.544816827010708,10186,-0.0527772749394572,456
"15509","1223144",0.585893486500487,5894,0.617091241027414,6104,-0.0311977545269279,-210
"15510","2223144",0.522670313992298,9110,0.560716756386591,9285,-0.0380464423942934,-175
"15511","3223144",0.479556105178794,11236,0.531922923186812,10894,-0.0523668180080175,342
"15512","4223144",0.438081774478254,13013,0.489512548065001,12956,-0.0514307735867471,57
"15513","1323144",0.55791401622371,7280,0.590040673694117,7599,-0.0321266574704061,-319
"15514","2323144",0.494690843715522,10512,0.533666189053293,10815,-0.0389753453377717,-303
"15515","3323144",0.451576634902018,12476,0.504872355853514,12251,-0.0532957209514957,225
"15516","4323144",0.410102304201478,13993,0.462461980731703,14000,-0.0523596765302254,-7
"15517","1423144",0.518977518238714,9285,0.549411169726011,9925,-0.0304336514872963,-640
"15518","2423144",0.455754345730526,12315,0.493036685085187,12800,-0.0372823393546619,-485
"15519","3423144",0.412640136917022,13920,0.464242851885408,13938,-0.0516027149683859,-18
"15520","4423144",0.371165806216482,15024,0.421832476763598,15152,-0.0506666705471156,-128
"15521","1133144",0.596518741928383,5387,0.633930427525092,5229,-0.0374116855967087,158
"15522","2133144",0.533295569420194,8553,0.577555942884268,8345,-0.0442603734640743,208
"15523","3133144",0.490181360606691,10733,0.548762109684489,9962,-0.0585807490777983,771
"15524","4133144",0.448707029906151,12607,0.506351734562679,12190,-0.057644704656528,417
"15525","1233144",0.542560964335387,8091,0.578626148579386,8277,-0.0360651842439987,-186
"15526","2233144",0.479337791827198,11251,0.522251663938562,11386,-0.0429138721113643,-135
"15527","3233144",0.436223583013694,13090,0.493457830738783,12778,-0.0572342477250883,312
"15528","4233144",0.394749252313155,14457,0.451047455616972,14376,-0.0562982033038177,81
"15529","1333144",0.514581494058611,9530,0.551575581246088,9814,-0.036994087187477,-284
"15530","2333144",0.451358321550422,12486,0.495201096605264,12710,-0.0438427750548425,-224
"15531","3333144",0.408244112736918,14050,0.466407263405485,13871,-0.0581631506685665,179
"15532","4333144",0.366769782036378,15128,0.423996888283674,15107,-0.057227106247296,21
"15533","1433144",0.475644996073615,11439,0.510946077277982,11988,-0.0353010812043671,-549
"15534","2433144",0.412421823565426,13925,0.454571592637159,14265,-0.0421497690717328,-340
"15535","3433144",0.369307614751922,15064,0.425777759437379,15062,-0.0564701446854567,2
"15536","4433144",0.327833284051383,15760,0.383367384315569,15815,-0.0555341002641863,-55
"15537","1143144",0.547485177473553,7811,0.593531933398008,7429,-0.0460467559244543,382
"15538","2143144",0.484262004965365,11031,0.537157448757184,10627,-0.0528954437918199,404
"15539","3143144",0.441147796151861,12895,0.508363615557405,12091,-0.0672158194055439,804
"15540","4143144",0.399673465451321,14303,0.465953240435595,13888,-0.0662797749842733,415
"15541","1243144",0.493527399880557,10568,0.538227654452301,10566,-0.0447002545717441,2
"15542","2243144",0.430304227372369,13331,0.481853169811478,13259,-0.0515489424391096,72
"15543","3243144",0.387190018558865,14653,0.453059336611699,14309,-0.0658693180528336,344
"15544","4243144",0.345715687858325,15498,0.410648961489888,15388,-0.0649332736315633,110
"15545","1343144",0.465547929603781,11874,0.511177087119004,11977,-0.0456291575152223,-103
"15546","2343144",0.402324757095592,14235,0.45480260247818,14261,-0.0524778453825879,-26
"15547","3343144",0.359210548282089,15269,0.426008769278401,15059,-0.0667982209963118,210
"15548","4343144",0.317736217581549,15863,0.38359839415659,15813,-0.0658621765750416,50
"15549","1443144",0.426611431618785,13451,0.470547583150898,13742,-0.0439361515321124,-291
"15550","2443144",0.363388259110596,15196,0.414173098510074,15321,-0.0507848393994781,-125
"15551","3443144",0.320274050297093,15842,0.385379265310295,15787,-0.0651052150132021,55
"15552","4443144",0.278799719596553,16173,0.342968890188485,16178,-0.0641691705919318,-5
"15553","1114144",0.655623462989333,2963,0.688314218256872,2803,-0.0326907552675386,160
"15554","2114144",0.592400290481144,5573,0.631939733616048,5324,-0.0395394431349042,249
"15555","3114144",0.549286081667641,7730,0.603145900416269,6872,-0.0538598187486282,858
"15556","4114144",0.5078117509671,9865,0.560735525294458,9282,-0.052923774327358,583
"15557","1214144",0.601665685396337,5149,0.633009939311165,5264,-0.0313442539148286,-115
"15558","2214144",0.538442512888148,8306,0.576635454670342,8391,-0.0381929417821942,-85
"15559","3214144",0.495328304074644,10475,0.547841621470563,10014,-0.0525133173959182,461
"15560","4214144",0.453853973374104,12394,0.505431246348752,12228,-0.0515772729746478,166
"15561","1314144",0.57368621511956,6494,0.605959371977867,6704,-0.0322731568583069,-210
"15562","2314144",0.510463042611372,9741,0.549584887337044,9915,-0.0391218447256725,-174
"15563","3314144",0.467348833797868,11798,0.520791054137265,11454,-0.0534422203393965,344
"15564","4314144",0.425874503097328,13481,0.478380679015454,13401,-0.052506175918126,80
"15565","1414144",0.534749717134565,8476,0.565329868009762,9024,-0.0305801508751971,-548
"15566","2414144",0.471526544626376,11633,0.508955383368938,12067,-0.0374288387425628,-434
"15567","3414144",0.428412335812872,13389,0.480161550169159,13329,-0.0517492143562867,60
"15568","4414144",0.386938005112332,14659,0.437751175047349,14767,-0.0508131699350163,-108
"15569","1124144",0.587644192122913,5795,0.627744906599465,5524,-0.0401007144765518,271
"15570","2124144",0.524421019614724,9024,0.571370421958642,8702,-0.0469494023439174,322
"15571","3124144",0.481306810801221,11166,0.542576588758862,10314,-0.0612697779576414,852
"15572","4124144",0.439832480100681,12951,0.500166213637052,12489,-0.0603337335363712,462
"15573","1224144",0.533686414529917,8527,0.572440627653759,8627,-0.0387542131238419,-100
"15574","2224144",0.470463242021728,11669,0.516066143012935,11715,-0.0456029009912075,-46
"15575","3224144",0.427349033208224,13418,0.487272309813156,13042,-0.0599232766049314,376
"15576","4224144",0.385874702507684,14681,0.444861934691345,14576,-0.058987232183661,105
"15577","1324144",0.505706944253141,9964,0.545390060320461,10149,-0.0396831160673201,-185
"15578","2324144",0.442483771744952,12852,0.489015575679637,12980,-0.0465318039346856,-128
"15579","3324144",0.399369562931448,14313,0.460221742479858,14075,-0.0608521795484097,238
"15580","4324144",0.357895232230908,15295,0.417811367358048,15242,-0.0599161351271392,53
"15581","1424144",0.466770446268145,11823,0.504760556352355,12255,-0.0379901100842103,-432
"15582","2424144",0.403547273759956,14203,0.448386071711532,14466,-0.0448387979515759,-263
"15583","3424144",0.360433064946452,15252,0.419592238511752,15208,-0.0591591735652999,44
"15584","4424144",0.318958734245912,15850,0.377181863389942,15896,-0.0582231291440295,-46
"15585","1134144",0.544311669957813,7999,0.589279814151436,7645,-0.0449681441936227,354
"15586","2134144",0.481088497449624,11178,0.532905329510613,10853,-0.0518168320609883,325
"15587","3134144",0.437974288636121,13015,0.504111496310833,12293,-0.0661372076747123,722
"15588","4134144",0.396499957935581,14402,0.461701121189023,14025,-0.0652011632534418,377
"15589","1234144",0.490353892364817,10723,0.53397553520573,10791,-0.0436216428409125,-68
"15590","2234144",0.427130719856628,13433,0.477601050564906,13441,-0.0504703307082781,-8
"15591","3234144",0.384016511043125,14730,0.448807217365127,14450,-0.0647907063220021,280
"15592","4234144",0.342542180342585,15553,0.406396842243317,15476,-0.0638546619007317,77
"15593","1334144",0.462374422088041,12027,0.506924967872432,12168,-0.0445505457843908,-141
"15594","2334144",0.399151249579852,14320,0.450550483231608,14397,-0.0513992336517563,-77
"15595","3334144",0.356037040766349,15327,0.421756650031829,15154,-0.0657196092654804,173
"15596","4334144",0.314562710065809,15903,0.379346274910019,15875,-0.06478356484421,28
"15597","1434144",0.423437924103045,13561,0.466295463904326,13875,-0.0428575398012809,-314
"15598","2434144",0.360214751594856,15255,0.409920979263503,15404,-0.0497062276686466,-149
"15599","3434144",0.317100542781353,15872,0.381127146063723,15843,-0.0640266032823706,29
"15600","4434144",0.275626212080813,16191,0.338716770941913,16202,-0.0630905588611003,-11
"15601","1144144",0.495278105502984,10478,0.548881320024352,9958,-0.0536032145213681,520
"15602","2144144",0.432054932994795,13263,0.492506835383529,12827,-0.0604519023887336,436
"15603","3144144",0.388940724181291,14610,0.463713002183749,13955,-0.0747722780024577,655
"15604","4144144",0.347466393480751,15472,0.421302627061939,15163,-0.0738362335811873,309
"15605","1244144",0.441320327909988,12890,0.493577041078646,12771,-0.052256713168658,119
"15606","2244144",0.378097155401799,14885,0.437202556437822,14778,-0.0591054010360236,107
"15607","3244144",0.334982946588295,15667,0.408408723238043,15432,-0.0734257766497476,235
"15608","4244144",0.293508615887755,16082,0.365998348116232,16007,-0.0724897322284772,75
"15609","1344144",0.413340857633211,13890,0.466526473745348,13868,-0.0531856161121363,22
"15610","2344144",0.350117685125023,15437,0.410151989104524,15400,-0.0600343039795018,37
"15611","3344144",0.307003476311519,15977,0.381358155904745,15841,-0.0743546795932258,136
"15612","4344144",0.265529145610979,16233,0.338947780782935,16200,-0.0734186351719555,33
"15613","1444144",0.374404359648215,14953,0.425896969777242,15061,-0.0514926101290264,-108
"15614","2444144",0.311181187140027,15945,0.369522485136419,15973,-0.0583412979963921,-28
"15615","3444144",0.268066978326523,16227,0.340728651936639,16189,-0.0726616736101162,38
"15616","4444144",0.226592647625983,16336,0.298318276814829,16332,-0.0717256291888458,4
"15617","1111244",0.733949788145867,1025,0.751445556893637,1074,-0.0174957687477696,-49
"15618","2111244",0.670726615637678,2481,0.695071072252813,2576,-0.0243444566151352,-95
"15619","3111244",0.627612406824175,4010,0.666277239053034,3679,-0.0386648322288592,331
"15620","4111244",0.586138076123635,5880,0.623866863931223,5732,-0.0377287878075887,148
"15621","1211244",0.679992010552871,2226,0.69614127794793,2530,-0.0161492673950594,-304
"15622","2211244",0.616768838044682,4466,0.639766793307107,4932,-0.022997955262425,-466
"15623","3211244",0.573654629231179,6497,0.610972960107328,6437,-0.037318330876149,60
"15624","4211244",0.532180298530639,8612,0.568562584985517,8856,-0.0363822864548787,-244
"15625","1311244",0.652012540276095,3118,0.669090710614632,3561,-0.0170781703385376,-443
"15626","2311244",0.588789367767906,5740,0.612716225973809,6350,-0.0239268582059032,-610
"15627","3311244",0.545675158954402,7925,0.58392239277403,7952,-0.0382472338196272,-27
"15628","4311244",0.504200828253862,10051,0.541512017652219,10393,-0.037311189398357,-342
"15629","1411244",0.613076042291099,4656,0.628461206646527,5479,-0.0153851643554278,-823
"15630","2411244",0.54985286978291,7707,0.572086722005703,8651,-0.0222338522227935,-944
"15631","3411244",0.506738660969406,9915,0.543292888805924,10272,-0.0365542278365175,-357
"15632","4411244",0.465264330268866,11889,0.500882513684114,12447,-0.0356181834152473,-558
"15633","1121244",0.665970517279447,2627,0.69087624523623,2712,-0.0249057279567828,-85
"15634","2121244",0.602747344771258,5099,0.634501760595407,5209,-0.0317544158241484,-110
"15635","3121244",0.559633135957755,7185,0.605707927395627,6721,-0.0460747914378724,464
"15636","4121244",0.518158805257215,9340,0.563297552273817,9145,-0.0451387470166019,195
"15637","1221244",0.612012739686451,4702,0.635571966290524,5139,-0.0235592266040726,-437
"15638","2221244",0.548789567178262,7750,0.5791974816497,8243,-0.0304079144714382,-493
"15639","3221244",0.505675358364759,9967,0.550403648449921,9873,-0.0447282900851622,94
"15640","4221244",0.464201027664219,11944,0.50799327332811,12116,-0.043792245663892,-172
"15641","1321244",0.584033269409675,6001,0.608521398957226,6582,-0.0244881295475509,-581
"15642","2321244",0.520810096901486,9200,0.552146914316402,9790,-0.0313368174149165,-590
"15643","3321244",0.477695888087982,11338,0.523353081116623,11329,-0.0456571930286405,9
"15644","4321244",0.436221557387442,13091,0.480942705994813,13301,-0.0447211486073701,-210
"15645","1421244",0.545096771424679,7960,0.56789189498912,8893,-0.022795123564441,-933
"15646","2421244",0.48187359891649,11141,0.511517410348297,11959,-0.0296438114318067,-818
"15647","3421244",0.438759390102986,12983,0.482723577148517,13228,-0.0439641870455307,-245
"15648","4421244",0.397285059402446,14373,0.440313202026707,14705,-0.0430281426242604,-332
"15649","1131244",0.622637995114347,4232,0.652411152788201,4308,-0.0297731576738535,-76
"15650","2131244",0.559414822606159,7200,0.596036668147378,7293,-0.0366218455412191,-93
"15651","3131244",0.516300613792655,9453,0.567242834947598,8927,-0.0509422211549431,526
"15652","4131244",0.474826283092115,11483,0.524832459825788,11257,-0.0500061767336728,226
"15653","1231244",0.568680217521351,6751,0.597106873842495,7229,-0.0284266563211435,-478
"15654","2231244",0.505457045013162,9976,0.540732389201671,10439,-0.0352753441885091,-463
"15655","3231244",0.462342836199659,12029,0.511938556001892,11935,-0.0495957198022331,94
"15656","4231244",0.420868505499119,13655,0.469528180880082,13777,-0.0486596753809626,-122
"15657","1331244",0.540700747244575,8198,0.570056306509197,8772,-0.0293555592646217,-574
"15658","2331244",0.477477574736386,11346,0.513681821868374,11847,-0.0362042471319873,-501
"15659","3331244",0.434363365922883,13175,0.484887988668594,13144,-0.0505246227457113,31
"15660","4331244",0.392889035222343,14510,0.442477613546784,14648,-0.0495885783244409,-138
"15661","1431244",0.501764249259579,10180,0.529426802541091,11030,-0.0276625532815119,-850
"15662","2431244",0.43854107675139,12992,0.473052317900268,13645,-0.0345112411488775,-653
"15663","3431244",0.395426867937887,14433,0.444258484700488,14595,-0.0488316167626015,-162
"15664","4431244",0.353952537237347,15363,0.401848109578678,15570,-0.0478955723413311,-207
"15665","1141244",0.573604430659518,6501,0.612012658661117,6393,-0.038408228001599,108
"15666","2141244",0.510381258151329,9744,0.555638174020294,9595,-0.0452569158689646,149
"15667","3141244",0.467267049337825,11802,0.526844340820514,11152,-0.0595772914826886,650
"15668","4141244",0.425792718637286,13482,0.484433965698704,13165,-0.0586412470614181,317
"15669","1241244",0.519646653066522,9244,0.556708379715411,9527,-0.0370617266488888,-283
"15670","2241244",0.456423480558333,12281,0.500333895074587,12477,-0.0439104145162544,-196
"15671","3241244",0.413309271744829,13892,0.471540061874808,13704,-0.0582307901299784,188
"15672","4241244",0.371834941044289,15010,0.429129686752998,14998,-0.0572947457087081,12
"15673","1341244",0.491667182789746,10659,0.529657812382113,11019,-0.0379906295923671,-360
"15674","2341244",0.428444010281557,13388,0.473283327741289,13634,-0.0448393174597326,-246
"15675","3341244",0.385329801468053,14701,0.44448949454151,14586,-0.0591596930734567,115
"15676","4341244",0.343855470767513,15532,0.4020791194197,15565,-0.0582236486521863,-33
"15677","1441244",0.45273068480475,12435,0.489028308414007,12978,-0.0362976236092572,-543
"15678","2441244",0.389507512296561,14599,0.432653823773184,14910,-0.043146311476623,-311
"15679","3441244",0.346393303483057,15485,0.403859990573404,15524,-0.057466687090347,-39
"15680","4441244",0.304918972782517,15997,0.361449615451594,16056,-0.0565306426690766,-59
"15681","1112244",0.700864876384178,1675,0.713126575364984,1981,-0.0122616989808064,-306
"15682","2112244",0.637641703875989,3650,0.656752090724161,4114,-0.019110386848172,-464
"15683","3112244",0.594527495062486,5491,0.627958257524382,5509,-0.033430762461896,-18
"15684","4112244",0.553053164361946,7540,0.585547882402571,7859,-0.0324947180406255,-319
"15685","1212244",0.646907098791182,3304,0.657822296419278,4061,-0.0109151976280962,-757
"15686","2212244",0.583683926282993,6014,0.601447811778455,6965,-0.0177638854954618,-951
"15687","3212244",0.54056971746949,8205,0.572653978578676,8612,-0.0320842611091858,-407
"15688","4212244",0.49909538676895,10317,0.530243603456865,10992,-0.0311482166879156,-675
"15689","1312244",0.618927628514406,4386,0.63077172908598,5371,-0.0118441005715745,-985
"15690","2312244",0.555704456006217,7416,0.574397244445157,8526,-0.0186927884389401,-1110
"15691","3312244",0.512590247192714,9644,0.545603411245378,10137,-0.0330131640526641,-493
"15692","4312244",0.471115916492173,11646,0.503193036123567,12339,-0.0320771196313938,-693
"15693","1412244",0.57999113052941,6205,0.590142225117875,7596,-0.0101510945884646,-1391
"15694","2412244",0.516767958021221,9423,0.533767740477051,10806,-0.0169997824558303,-1383
"15695","3412244",0.473653749207718,11539,0.504973907277272,12248,-0.0313201580695543,-709
"15696","4412244",0.432179418507177,13260,0.462563532155461,13996,-0.030384113648284,-736
"15697","1122244",0.632885605517758,3812,0.652557263707578,4300,-0.0196716581898196,-488
"15698","2122244",0.569662433009569,6710,0.596182779066754,7281,-0.0265203460571852,-571
"15699","3122244",0.526548224196066,8928,0.567388945866975,8917,-0.0408407216709092,11
"15700","4122244",0.485073893495526,10992,0.524978570745165,11249,-0.0399046772496388,-257
"15701","1222244",0.578927827924762,6261,0.597252984761871,7221,-0.0183251568371094,-960
"15702","2222244",0.515704655416573,9482,0.540878500121048,10429,-0.025173844704475,-947
"15703","3222244",0.47259044660307,11588,0.512084666921269,11926,-0.039494220318199,-338
"15704","4222244",0.43111611590253,13302,0.469674291799458,13775,-0.0385581758969287,-473
"15705","1322244",0.550948357647986,7658,0.570202417428574,8767,-0.0192540597805877,-1109
"15706","2322244",0.487725185139797,10870,0.51382793278775,11840,-0.0261027476479533,-970
"15707","3322244",0.444610976326294,12772,0.485034099587971,13137,-0.0404231232616772,-365
"15708","4322244",0.403136645625753,14211,0.44262372446616,14644,-0.039487078840407,-433
"15709","1422244",0.51201185966299,9673,0.529572913460468,11026,-0.0175610537974779,-1353
"15710","2422244",0.448788687154801,12603,0.473198428819645,13639,-0.0244097416648435,-1036
"15711","3422244",0.405674478341298,14145,0.444404595619865,14589,-0.0387301172785675,-444
"15712","4422244",0.364200147640758,15178,0.401994220498055,15568,-0.0377940728572972,-390
"15713","1132244",0.589553083352659,5706,0.614092171259549,6264,-0.0245390879068903,-558
"15714","2132244",0.52632991084447,8941,0.557717686618726,9462,-0.0313877757742559,-521
"15715","3132244",0.483215702030966,11087,0.528923853418946,11056,-0.0457081513879799,31
"15716","4132244",0.441741371330426,12872,0.486513478297136,13074,-0.0447721069667096,-202
"15717","1232244",0.535595305759662,8436,0.558787892313843,9408,-0.0231925865541803,-972
"15718","2232244",0.472372133251473,11596,0.502413407673019,12373,-0.0300412744215459,-777
"15719","3232244",0.42925792443797,13368,0.47361957447324,13619,-0.0443616500352699,-251
"15720","4232244",0.38778359373743,14640,0.43120919935143,14955,-0.0434256056139994,-315
"15721","1332244",0.507615835482886,9872,0.531737324980545,10902,-0.0241214894976586,-1030
"15722","2332244",0.444392662974697,12780,0.475362840339721,13535,-0.0309701773650241,-755
"15723","3332244",0.401278454161194,14272,0.446569007139942,14527,-0.0452905529787481,-255
"15724","4332244",0.359804123460654,15263,0.404158632018132,15517,-0.0443545085574777,-254
"15725","1432244",0.46867933749789,11751,0.491107821012439,12886,-0.0224284835145487,-1135
"15726","2432244",0.405456164989701,14151,0.434733336371616,14848,-0.0292771713819144,-697
"15727","3432244",0.362341956176198,15221,0.405939503171836,15485,-0.0435975469956383,-264
"15728","4432244",0.320867625475658,15835,0.363529128050026,16034,-0.042661502574368,-199
"15729","1142244",0.540519518897829,8208,0.573693677132465,8560,-0.0331741582346359,-352
"15730","2142244",0.47729634638964,11357,0.517319192491641,11648,-0.0400228461020015,-291
"15731","3142244",0.434182137576137,13179,0.488525359291862,12997,-0.0543432217157254,182
"15732","4142244",0.392707806875597,14514,0.446114984170052,14538,-0.053407177294455,-24
"15733","1242244",0.486561741304833,10929,0.518389398186759,11591,-0.0318276568819257,-662
"15734","2242244",0.423338568796644,13566,0.462014913545935,14013,-0.0386763447492912,-447
"15735","3242244",0.38022435998314,14833,0.433221080346156,14886,-0.0529967203630153,-53
"15736","4242244",0.3387500292826,15619,0.390810705224345,15721,-0.0520606759417449,-102
"15737","1342244",0.458582271028057,12211,0.491338830853461,12871,-0.0327565598254039,-660
"15738","2342244",0.395359098519868,14434,0.434964346212637,14843,-0.0396052476927695,-409
"15739","3342244",0.352244889706364,15401,0.406170513012858,15480,-0.0539256233064935,-79
"15740","4342244",0.310770559005824,15948,0.363760137891047,16029,-0.0529895788852232,-81
"15741","1442244",0.419645773043061,13710,0.450709326885355,14391,-0.031063553842294,-681
"15742","2442244",0.356422600534872,15321,0.394334842244532,15667,-0.0379122417096598,-346
"15743","3442244",0.313308391721368,15923,0.365541009044752,16011,-0.0522326173233838,-88
"15744","4442244",0.271834061020828,16212,0.323130633922942,16268,-0.0512965729021134,-56
"15745","1113244",0.661981700811692,2758,0.687629984975745,2826,-0.0256482841640531,-68
"15746","2113244",0.598758528303504,5285,0.631255500334922,5347,-0.0324969720314187,-62
"15747","3113244",0.55564431949,7420,0.602461667135143,6903,-0.0468173476451427,517
"15748","4113244",0.51416998878946,9558,0.560051292013332,9329,-0.0458813032238722,229
"15749","1213244",0.608023923218696,4891,0.632325706030039,5298,-0.0243017828113429,-407
"15750","2213244",0.544800750710507,7971,0.575951221389216,8429,-0.0311504706787085,-458
"15751","3213244",0.501686541897004,10186,0.547157388189436,10046,-0.0454708462924325,140
"15752","4213244",0.460212211196464,12129,0.504747013067626,12258,-0.0445348018711622,-129
"15753","1313244",0.58004445294192,6202,0.605275138696741,6756,-0.0252306857548211,-554
"15754","2313244",0.516821280433731,9418,0.548900654055918,9957,-0.0320793736221867,-539
"15755","3313244",0.473707071620228,11538,0.520106820856139,11489,-0.0463997492359107,49
"15756","4313244",0.432232740919688,13258,0.477696445734328,13437,-0.0454637048146404,-179
"15757","1413244",0.541107954956924,8169,0.564645634728635,9061,-0.0235376797717113,-892
"15758","2413244",0.477884782448735,11325,0.508271150087812,12097,-0.030386367639077,-772
"15759","3413244",0.434770573635232,13155,0.479477316888033,13354,-0.0447067432528009,-199
"15760","4413244",0.393296242934692,14494,0.437066941766222,14783,-0.0437706988315306,-289
"15761","1123244",0.594002429945272,5511,0.627060673318339,5559,-0.0330582433730663,-48
"15762","2123244",0.530779257437084,8694,0.570686188677515,8744,-0.0399069312404319,-50
"15763","3123244",0.48766504862358,10872,0.541892355477736,10361,-0.0542273068541559,511
"15764","4123244",0.44619071792304,12709,0.499481980355926,12525,-0.0532912624328853,184
"15765","1223244",0.540044652352276,8228,0.571756394372632,8672,-0.0317117420203561,-444
"15766","2223244",0.476821479844088,11381,0.515381909731809,11756,-0.0385604298877217,-375
"15767","3223244",0.433707271030584,13201,0.48658807653203,13070,-0.0528808055014456,131
